chat template sha256: 7de1c58e208eda46e9c7f86397df37ec49883aeece39fb961e0a6b24088dd3c4
data/sft_v2_eot.jsonl: kept 50758/52273  dropped(too long) 1515 (2.898%)  p50=330 p99=2339 max=3127
liger fused-linear-CE patched into gemma3

Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]
 83%|████████▎ | 1313/1587 [1:11:33<12:27,  2.73s/it]
 83%|████████▎ | 1314/1587 [1:11:36<13:07,  2.88s/it]
 83%|████████▎ | 1315/1587 [1:11:39<13:53,  3.06s/it]
 83%|████████▎ | 1316/1587 [1:11:43<14:19,  3.17s/it]
 83%|████████▎ | 1317/1587 [1:11:46<14:31,  3.23s/it]
 83%|████████▎ | 1318/1587 [1:11:50<15:04,  3.36s/it]
 83%|████████▎ | 1319/1587 [1:11:53<14:53,  3.33s/it]
 83%|████████▎ | 1320/1587 [1:11:56<14:39,  3.30s/it]
                                                     

 83%|████████▎ | 1320/1587 [1:11:56<14:39,  3.30s/it]
 83%|████████▎ | 1321/1587 [1:12:00<14:27,  3.26s/it]
 83%|████████▎ | 1322/1587 [1:12:03<14:15,  3.23s/it]
 83%|████████▎ | 1323/1587 [1:12:06<14:04,  3.20s/it]
 83%|████████▎ | 1324/1587 [1:12:09<13:52,  3.17s/it]
 83%|████████▎ | 1325/1587 [1:12:12<14:13,  3.26s/it]
 84%|████████▎ | 1326/1587 [1:12:15<13:53,  3.19s/it]
 84%|████████▎ | 1327/1587 [1:12:18<13:37,  3.14s/it]
 84%|████████▎ | 1328/1587 [1:12:21<13:22,  3.10s/it]
 84%|████████▎ | 1329/1587 [1:12:24<13:08,  3.06s/it]
 84%|████████▍ | 1330/1587 [1:12:27<12:54,  3.01s/it]
                                                     

 84%|████████▍ | 1330/1587 [1:12:27<12:54,  3.01s/it]
 84%|████████▍ | 1331/1587 [1:12:30<12:42,  2.98s/it]
 84%|████████▍ | 1332/1587 [1:12:34<13:00,  3.06s/it]
 84%|████████▍ | 1333/1587 [1:12:36<12:41,  3.00s/it]
 84%|████████▍ | 1334/1587 [1:12:39<12:24,  2.94s/it]
 84%|████████▍ | 1335/1587 [1:12:42<12:11,  2.90s/it]
 84%|████████▍ | 1336/1587 [1:12:45<11:59,  2.87s/it]
 84%|████████▍ | 1337/1587 [1:12:48<11:47,  2.83s/it]
 84%|████████▍ | 1338/1587 [1:12:50<11:36,  2.80s/it]
 84%|████████▍ | 1339/1587 [1:12:53<11:56,  2.89s/it]
 84%|████████▍ | 1340/1587 [1:12:56<11:38,  2.83s/it]
                                                     

 84%|████████▍ | 1340/1587 [1:12:56<11:38,  2.83s/it]
 84%|████████▍ | 1341/1587 [1:12:59<11:23,  2.78s/it]
 85%|████████▍ | 1342/1587 [1:13:01<11:09,  2.73s/it]
 85%|████████▍ | 1343/1587 [1:13:04<10:56,  2.69s/it]
 85%|████████▍ | 1344/1587 [1:13:06<10:45,  2.66s/it]
 85%|████████▍ | 1345/1587 [1:13:09<10:32,  2.61s/it]
 85%|████████▍ | 1346/1587 [1:13:12<10:49,  2.70s/it]
 85%|████████▍ | 1347/1587 [1:13:14<10:29,  2.62s/it]
 85%|████████▍ | 1348/1587 [1:13:17<10:09,  2.55s/it]
 85%|████████▌ | 1349/1587 [1:13:19<09:53,  2.50s/it]
 85%|████████▌ | 1350/1587 [1:13:22<10:55,  2.77s/it]
                                                     

 85%|████████▌ | 1350/1587 [1:13:23<10:55,  2.77s/it]
 85%|████████▌ | 1351/1587 [1:13:30<15:56,  4.05s/it]
 85%|████████▌ | 1352/1587 [1:13:36<18:14,  4.66s/it]
 85%|████████▌ | 1353/1587 [1:13:42<19:37,  5.03s/it]
 85%|████████▌ | 1354/1587 [1:13:46<18:50,  4.85s/it]
 85%|████████▌ | 1355/1587 [1:13:50<17:36,  4.56s/it]
 85%|████████▌ | 1356/1587 [1:13:54<16:49,  4.37s/it]
 86%|████████▌ | 1357/1587 [1:13:57<15:32,  4.05s/it]
 86%|████████▌ | 1358/1587 [1:14:00<14:08,  3.70s/it]
 86%|████████▌ | 1359/1587 [1:14:03<12:53,  3.39s/it]
 86%|████████▌ | 1360/1587 [1:14:06<12:19,  3.26s/it]
                                                     

 86%|████████▌ | 1360/1587 [1:14:06<12:19,  3.26s/it]
 86%|████████▌ | 1361/1587 [1:14:08<11:21,  3.01s/it]
 86%|████████▌ | 1362/1587 [1:14:10<10:35,  2.83s/it]
 86%|████████▌ | 1363/1587 [1:14:13<10:22,  2.78s/it]
 86%|████████▌ | 1364/1587 [1:14:17<11:09,  3.00s/it]
 86%|████████▌ | 1365/1587 [1:14:20<11:38,  3.15s/it]
 86%|████████▌ | 1366/1587 [1:14:23<11:52,  3.22s/it]
 86%|████████▌ | 1367/1587 [1:14:27<12:22,  3.37s/it]
 86%|████████▌ | 1368/1587 [1:14:31<12:15,  3.36s/it]
 86%|████████▋ | 1369/1587 [1:14:34<12:05,  3.33s/it]
 86%|████████▋ | 1370/1587 [1:14:37<11:55,  3.30s/it]
                                                     

 86%|████████▋ | 1370/1587 [1:14:37<11:55,  3.30s/it]
 86%|████████▋ | 1371/1587 [1:14:40<11:44,  3.26s/it]
 86%|████████▋ | 1372/1587 [1:14:43<11:34,  3.23s/it]
 87%|████████▋ | 1373/1587 [1:14:47<11:50,  3.32s/it]
 87%|████████▋ | 1374/1587 [1:14:50<11:31,  3.25s/it]
 87%|████████▋ | 1375/1587 [1:14:53<11:15,  3.19s/it]
 87%|████████▋ | 1376/1587 [1:14:56<11:02,  3.14s/it]
 87%|████████▋ | 1377/1587 [1:14:59<10:49,  3.09s/it]
 87%|████████▋ | 1378/1587 [1:15:02<10:38,  3.05s/it]
 87%|████████▋ | 1379/1587 [1:15:05<10:27,  3.02s/it]
 87%|████████▋ | 1380/1587 [1:15:08<10:41,  3.10s/it]
                                                     

 87%|████████▋ | 1380/1587 [1:15:08<10:41,  3.10s/it]
 87%|████████▋ | 1381/1587 [1:15:11<10:25,  3.04s/it]
 87%|████████▋ | 1382/1587 [1:15:14<10:13,  2.99s/it]
 87%|████████▋ | 1383/1587 [1:15:17<10:01,  2.95s/it]
 87%|████████▋ | 1384/1587 [1:15:20<09:52,  2.92s/it]
 87%|████████▋ | 1385/1587 [1:15:22<09:41,  2.88s/it]
 87%|████████▋ | 1386/1587 [1:15:25<09:31,  2.84s/it]
 87%|████████▋ | 1387/1587 [1:15:28<09:44,  2.92s/it]
 87%|████████▋ | 1388/1587 [1:15:31<09:27,  2.85s/it]
 88%|████████▊ | 1389/1587 [1:15:34<09:14,  2.80s/it]
 88%|████████▊ | 1390/1587 [1:15:36<09:02,  2.75s/it]
                                                     

 88%|████████▊ | 1390/1587 [1:15:36<09:02,  2.75s/it]
 88%|████████▊ | 1391/1587 [1:15:39<08:52,  2.72s/it]
 88%|████████▊ | 1392/1587 [1:15:42<08:42,  2.68s/it]
 88%|████████▊ | 1393/1587 [1:15:44<08:34,  2.65s/it]
 88%|████████▊ | 1394/1587 [1:15:47<08:46,  2.73s/it]
 88%|████████▊ | 1395/1587 [1:15:50<08:31,  2.66s/it]
 88%|████████▊ | 1396/1587 [1:15:52<08:17,  2.60s/it]
 88%|████████▊ | 1397/1587 [1:15:54<08:05,  2.55s/it]
 88%|████████▊ | 1398/1587 [1:15:57<07:55,  2.52s/it]
 88%|████████▊ | 1399/1587 [1:15:59<07:44,  2.47s/it]
 88%|████████▊ | 1400/1587 [1:16:03<08:35,  2.76s/it]
                                                     

 88%|████████▊ | 1400/1587 [1:16:03<08:35,  2.76s/it]
 88%|████████▊ | 1401/1587 [1:16:09<12:20,  3.98s/it]
 88%|████████▊ | 1402/1587 [1:16:16<14:17,  4.64s/it]
 88%|████████▊ | 1403/1587 [1:16:22<15:32,  5.07s/it]
 88%|████████▊ | 1404/1587 [1:16:27<15:37,  5.12s/it]
 89%|████████▊ | 1405/1587 [1:16:31<14:37,  4.82s/it]
 89%|████████▊ | 1406/1587 [1:16:35<13:36,  4.51s/it]
 89%|████████▊ | 1407/1587 [1:16:38<12:32,  4.18s/it]
 89%|████████▊ | 1408/1587 [1:16:42<11:47,  3.95s/it]
 89%|████████▉ | 1409/1587 [1:16:44<10:39,  3.59s/it]
 89%|████████▉ | 1410/1587 [1:16:47<09:43,  3.29s/it]
                                                     

 89%|████████▉ | 1410/1587 [1:16:47<09:43,  3.29s/it]
 89%|████████▉ | 1411/1587 [1:16:50<08:58,  3.06s/it]
 89%|████████▉ | 1412/1587 [1:16:52<08:22,  2.87s/it]
 89%|████████▉ | 1413/1587 [1:16:54<07:53,  2.72s/it]
 89%|████████▉ | 1414/1587 [1:16:57<08:04,  2.80s/it]
 89%|████████▉ | 1415/1587 [1:17:01<09:00,  3.14s/it]
 89%|████████▉ | 1416/1587 [1:17:05<09:13,  3.24s/it]
 89%|████████▉ | 1417/1587 [1:17:08<09:18,  3.29s/it]
 89%|████████▉ | 1418/1587 [1:17:12<09:19,  3.31s/it]
 89%|████████▉ | 1419/1587 [1:17:15<09:16,  3.31s/it]
 89%|████████▉ | 1420/1587 [1:17:18<09:13,  3.31s/it]
                                                     

 89%|████████▉ | 1420/1587 [1:17:18<09:13,  3.31s/it]
 90%|████████▉ | 1421/1587 [1:17:22<09:28,  3.43s/it]
 90%|████████▉ | 1422/1587 [1:17:25<09:13,  3.35s/it]
 90%|████████▉ | 1423/1587 [1:17:28<09:00,  3.30s/it]
 90%|████████▉ | 1424/1587 [1:17:31<08:48,  3.24s/it]
 90%|████████▉ | 1425/1587 [1:17:34<08:38,  3.20s/it]
 90%|████████▉ | 1426/1587 [1:17:37<08:28,  3.16s/it]
 90%|████████▉ | 1427/1587 [1:17:41<08:20,  3.13s/it]
 90%|████████▉ | 1428/1587 [1:17:44<08:31,  3.22s/it]
 90%|█████████ | 1429/1587 [1:17:47<08:18,  3.15s/it]
 90%|█████████ | 1430/1587 [1:17:50<08:05,  3.09s/it]
                                                     

 90%|█████████ | 1430/1587 [1:17:50<08:05,  3.09s/it]
 90%|█████████ | 1431/1587 [1:17:53<07:54,  3.04s/it]
 90%|█████████ | 1432/1587 [1:17:56<07:44,  3.00s/it]
 90%|█████████ | 1433/1587 [1:17:59<07:36,  2.96s/it]
 90%|█████████ | 1434/1587 [1:18:01<07:27,  2.93s/it]
 90%|█████████ | 1435/1587 [1:18:05<07:36,  3.01s/it]
 90%|█████████ | 1436/1587 [1:18:07<07:24,  2.94s/it]
 91%|█████████ | 1437/1587 [1:18:10<07:13,  2.89s/it]
 91%|█████████ | 1438/1587 [1:18:13<07:04,  2.85s/it]
 91%|█████████ | 1439/1587 [1:18:16<06:56,  2.82s/it]
 91%|█████████ | 1440/1587 [1:18:18<06:49,  2.78s/it]
                                                     

 91%|█████████ | 1440/1587 [1:18:18<06:49,  2.78s/it]
 91%|█████████ | 1441/1587 [1:18:21<06:40,  2.75s/it]
 91%|█████████ | 1442/1587 [1:18:24<06:49,  2.83s/it]
 91%|█████████ | 1443/1587 [1:18:27<06:36,  2.76s/it]
 91%|█████████ | 1444/1587 [1:18:29<06:25,  2.70s/it]
 91%|█████████ | 1445/1587 [1:18:32<06:14,  2.64s/it]
 91%|█████████ | 1446/1587 [1:18:34<06:05,  2.59s/it]
 91%|█████████ | 1447/1587 [1:18:37<05:55,  2.54s/it]
 91%|█████████ | 1448/1587 [1:18:39<05:47,  2.50s/it]
 91%|█████████▏| 1449/1587 [1:18:42<06:07,  2.66s/it]
 91%|█████████▏| 1450/1587 [1:18:45<06:35,  2.89s/it]
                                                     

 91%|█████████▏| 1450/1587 [1:18:46<06:35,  2.89s/it]
 91%|█████████▏| 1451/1587 [1:18:52<09:12,  4.06s/it]
 91%|█████████▏| 1452/1587 [1:18:58<10:34,  4.70s/it]
 92%|█████████▏| 1453/1587 [1:19:04<11:12,  5.02s/it]
 92%|█████████▏| 1454/1587 [1:19:09<10:54,  4.92s/it]
 92%|█████████▏| 1455/1587 [1:19:13<10:10,  4.63s/it]
 92%|█████████▏| 1456/1587 [1:19:17<09:48,  4.50s/it]
 92%|█████████▏| 1457/1587 [1:19:20<08:56,  4.13s/it]
 92%|█████████▏| 1458/1587 [1:19:23<08:01,  3.73s/it]
 92%|█████████▏| 1459/1587 [1:19:26<07:15,  3.40s/it]
 92%|█████████▏| 1460/1587 [1:19:28<06:38,  3.14s/it]
                                                     

 92%|█████████▏| 1460/1587 [1:19:28<06:38,  3.14s/it]
 92%|█████████▏| 1461/1587 [1:19:31<06:09,  2.93s/it]
 92%|█████████▏| 1462/1587 [1:19:33<05:46,  2.77s/it]
 92%|█████████▏| 1463/1587 [1:19:36<06:04,  2.94s/it]
 92%|█████████▏| 1464/1587 [1:19:40<06:22,  3.11s/it]
 92%|█████████▏| 1465/1587 [1:19:43<06:32,  3.22s/it]
 92%|█████████▏| 1466/1587 [1:19:47<06:35,  3.27s/it]
 92%|█████████▏| 1467/1587 [1:19:50<06:35,  3.30s/it]
 93%|█████████▎| 1468/1587 [1:19:54<06:32,  3.30s/it]
 93%|█████████▎| 1469/1587 [1:19:57<06:43,  3.42s/it]
 93%|█████████▎| 1470/1587 [1:20:00<06:34,  3.37s/it]
                                                     

 93%|█████████▎| 1470/1587 [1:20:01<06:34,  3.37s/it]
 93%|█████████▎| 1471/1587 [1:20:04<06:25,  3.32s/it]
 93%|█████████▎| 1472/1587 [1:20:07<06:17,  3.28s/it]
 93%|█████████▎| 1473/1587 [1:20:10<06:08,  3.23s/it]
 93%|█████████▎| 1474/1587 [1:20:13<06:01,  3.20s/it]
 93%|█████████▎| 1475/1587 [1:20:16<05:54,  3.17s/it]
 93%|█████████▎| 1476/1587 [1:20:20<06:00,  3.25s/it]
 93%|█████████▎| 1477/1587 [1:20:23<05:49,  3.18s/it]
 93%|█████████▎| 1478/1587 [1:20:26<05:40,  3.12s/it]
 93%|█████████▎| 1479/1587 [1:20:29<05:31,  3.07s/it]
 93%|█████████▎| 1480/1587 [1:20:32<05:24,  3.03s/it]
                                                     

 93%|█████████▎| 1480/1587 [1:20:32<05:24,  3.03s/it]
 93%|█████████▎| 1481/1587 [1:20:34<05:17,  2.99s/it]
 93%|█████████▎| 1482/1587 [1:20:37<05:10,  2.96s/it]
 93%|█████████▎| 1483/1587 [1:20:41<05:16,  3.04s/it]
 94%|█████████▎| 1484/1587 [1:20:43<05:06,  2.98s/it]
 94%|█████████▎| 1485/1587 [1:20:46<04:58,  2.93s/it]
 94%|█████████▎| 1486/1587 [1:20:49<04:51,  2.88s/it]
 94%|█████████▎| 1487/1587 [1:20:52<04:44,  2.84s/it]
 94%|█████████▍| 1488/1587 [1:20:54<04:37,  2.81s/it]
 94%|█████████▍| 1489/1587 [1:20:57<04:31,  2.77s/it]
 94%|█████████▍| 1490/1587 [1:21:00<04:37,  2.86s/it]
                                                     

 94%|█████████▍| 1490/1587 [1:21:00<04:37,  2.86s/it]
 94%|█████████▍| 1491/1587 [1:21:03<04:28,  2.79s/it]
 94%|█████████▍| 1492/1587 [1:21:05<04:19,  2.74s/it]
 94%|█████████▍| 1493/1587 [1:21:08<04:12,  2.69s/it]
 94%|█████████▍| 1494/1587 [1:21:11<04:06,  2.65s/it]
 94%|█████████▍| 1495/1587 [1:21:13<03:59,  2.60s/it]
 94%|█████████▍| 1496/1587 [1:21:16<04:04,  2.68s/it]
 94%|█████████▍| 1497/1587 [1:21:18<03:54,  2.61s/it]
 94%|█████████▍| 1498/1587 [1:21:21<03:46,  2.54s/it]
 94%|█████████▍| 1499/1587 [1:21:23<03:46,  2.57s/it]
 95%|█████████▍| 1500/1587 [1:21:27<04:03,  2.80s/it]
                                                     

 95%|█████████▍| 1500/1587 [1:21:27<04:03,  2.80s/it]
 95%|█████████▍| 1501/1587 [1:21:33<05:38,  3.94s/it]
 95%|█████████▍| 1502/1587 [1:21:39<06:23,  4.52s/it]
 95%|█████████▍| 1503/1587 [1:21:45<06:44,  4.82s/it]
 95%|█████████▍| 1504/1587 [1:21:49<06:23,  4.62s/it]
 95%|█████████▍| 1505/1587 [1:21:53<05:55,  4.34s/it]
 95%|█████████▍| 1506/1587 [1:21:56<05:28,  4.05s/it]
 95%|█████████▍| 1507/1587 [1:21:59<05:00,  3.75s/it]
 95%|█████████▌| 1508/1587 [1:22:02<04:34,  3.47s/it]
 95%|█████████▌| 1509/1587 [1:22:05<04:12,  3.24s/it]
 95%|█████████▌| 1510/1587 [1:22:07<04:02,  3.15s/it]
                                                     

 95%|█████████▌| 1510/1587 [1:22:07<04:02,  3.15s/it]
 95%|█████████▌| 1511/1587 [1:22:10<03:43,  2.94s/it]
 95%|█████████▌| 1512/1587 [1:22:12<03:28,  2.79s/it]
 95%|█████████▌| 1513/1587 [1:22:15<03:23,  2.75s/it]
 95%|█████████▌| 1514/1587 [1:22:19<03:38,  2.99s/it]
 95%|█████████▌| 1515/1587 [1:22:22<03:45,  3.13s/it]
 96%|█████████▌| 1516/1587 [1:22:25<03:48,  3.21s/it]
 96%|█████████▌| 1517/1587 [1:22:29<03:56,  3.38s/it]
 96%|█████████▌| 1518/1587 [1:22:32<03:51,  3.36s/it]
 96%|█████████▌| 1519/1587 [1:22:36<03:47,  3.34s/it]
 96%|█████████▌| 1520/1587 [1:22:39<03:41,  3.31s/it]
                                                     

 96%|█████████▌| 1520/1587 [1:22:39<03:41,  3.31s/it]
 96%|█████████▌| 1521/1587 [1:22:42<03:36,  3.28s/it]
 96%|█████████▌| 1522/1587 [1:22:45<03:31,  3.25s/it]
 96%|█████████▌| 1523/1587 [1:22:49<03:33,  3.33s/it]
 96%|█████████▌| 1524/1587 [1:22:52<03:25,  3.26s/it]
 96%|█████████▌| 1525/1587 [1:22:55<03:18,  3.20s/it]
 96%|█████████▌| 1526/1587 [1:22:58<03:12,  3.16s/it]
 96%|█████████▌| 1527/1587 [1:23:01<03:07,  3.12s/it]
 96%|█████████▋| 1528/1587 [1:23:04<03:01,  3.08s/it]
 96%|█████████▋| 1529/1587 [1:23:07<02:56,  3.05s/it]
 96%|█████████▋| 1530/1587 [1:23:10<02:58,  3.13s/it]
                                                     

 96%|█████████▋| 1530/1587 [1:23:11<02:58,  3.13s/it]
 96%|█████████▋| 1531/1587 [1:23:13<02:51,  3.06s/it]
 97%|█████████▋| 1532/1587 [1:23:16<02:45,  3.01s/it]
 97%|█████████▋| 1533/1587 [1:23:19<02:40,  2.97s/it]
 97%|█████████▋| 1534/1587 [1:23:22<02:35,  2.93s/it]
 97%|█████████▋| 1535/1587 [1:23:25<02:30,  2.89s/it]
 97%|█████████▋| 1536/1587 [1:23:28<02:25,  2.86s/it]
 97%|█████████▋| 1537/1587 [1:23:31<02:27,  2.95s/it]
 97%|█████████▋| 1538/1587 [1:23:33<02:21,  2.88s/it]
 97%|█████████▋| 1539/1587 [1:23:36<02:15,  2.83s/it]
 97%|█████████▋| 1540/1587 [1:23:39<02:10,  2.78s/it]
                                                     

 97%|█████████▋| 1540/1587 [1:23:39<02:10,  2.78s/it]
 97%|█████████▋| 1541/1587 [1:23:41<02:06,  2.74s/it]
 97%|█████████▋| 1542/1587 [1:23:44<02:01,  2.71s/it]
 97%|█████████▋| 1543/1587 [1:23:47<01:57,  2.67s/it]
 97%|█████████▋| 1544/1587 [1:23:50<01:58,  2.77s/it]
 97%|█████████▋| 1545/1587 [1:23:52<01:53,  2.70s/it]
 97%|█████████▋| 1546/1587 [1:23:55<01:48,  2.64s/it]
 97%|█████████▋| 1547/1587 [1:23:57<01:43,  2.59s/it]
 98%|█████████▊| 1548/1587 [1:24:00<01:39,  2.54s/it]
 98%|█████████▊| 1549/1587 [1:24:02<01:34,  2.49s/it]
 98%|█████████▊| 1550/1587 [1:24:05<01:42,  2.77s/it]
                                                     

 98%|█████████▊| 1550/1587 [1:24:05<01:42,  2.77s/it]
 98%|█████████▊| 1551/1587 [1:24:12<02:19,  3.86s/it]
 98%|█████████▊| 1552/1587 [1:24:18<02:34,  4.42s/it]
 98%|█████████▊| 1553/1587 [1:24:22<02:29,  4.40s/it]
 98%|█████████▊| 1554/1587 [1:24:26<02:20,  4.26s/it]
 98%|█████████▊| 1555/1587 [1:24:29<02:05,  3.91s/it]
 98%|█████████▊| 1556/1587 [1:24:32<01:49,  3.53s/it]
 98%|█████████▊| 1557/1587 [1:24:34<01:39,  3.33s/it]
 98%|█████████▊| 1558/1587 [1:24:37<01:28,  3.06s/it]
 98%|█████████▊| 1559/1587 [1:24:40<01:24,  3.03s/it]
 98%|█████████▊| 1560/1587 [1:24:43<01:25,  3.18s/it]
                                                     

 98%|█████████▊| 1560/1587 [1:24:43<01:25,  3.18s/it]
 98%|█████████▊| 1561/1587 [1:24:47<01:24,  3.25s/it]
 98%|█████████▊| 1562/1587 [1:24:50<01:22,  3.28s/it]
 98%|█████████▊| 1563/1587 [1:24:53<01:19,  3.29s/it]
 99%|█████████▊| 1564/1587 [1:24:57<01:18,  3.40s/it]
 99%|█████████▊| 1565/1587 [1:25:00<01:13,  3.33s/it]
 99%|█████████▊| 1566/1587 [1:25:03<01:08,  3.28s/it]
 99%|█████████▊| 1567/1587 [1:25:07<01:04,  3.23s/it]
 99%|█████████▉| 1568/1587 [1:25:10<01:00,  3.18s/it]
 99%|█████████▉| 1569/1587 [1:25:13<00:56,  3.13s/it]
 99%|█████████▉| 1570/1587 [1:25:16<00:52,  3.10s/it]
                                                     

 99%|█████████▉| 1570/1587 [1:25:16<00:52,  3.10s/it]
 99%|█████████▉| 1571/1587 [1:25:19<00:50,  3.18s/it]
 99%|█████████▉| 1572/1587 [1:25:22<00:46,  3.11s/it]
 99%|█████████▉| 1573/1587 [1:25:25<00:42,  3.04s/it]
 99%|█████████▉| 1574/1587 [1:25:28<00:38,  2.98s/it]
 99%|█████████▉| 1575/1587 [1:25:31<00:35,  2.94s/it]
 99%|█████████▉| 1576/1587 [1:25:33<00:31,  2.89s/it]
 99%|█████████▉| 1577/1587 [1:25:36<00:28,  2.85s/it]
 99%|█████████▉| 1578/1587 [1:25:39<00:26,  2.93s/it]
 99%|█████████▉| 1579/1587 [1:25:42<00:22,  2.85s/it]
100%|█████████▉| 1580/1587 [1:25:45<00:19,  2.79s/it]
                                                     

100%|█████████▉| 1580/1587 [1:25:45<00:19,  2.79s/it]
100%|█████████▉| 1581/1587 [1:25:47<00:16,  2.74s/it]
100%|█████████▉| 1582/1587 [1:25:50<00:13,  2.69s/it]
100%|█████████▉| 1583/1587 [1:25:52<00:10,  2.63s/it]
100%|█████████▉| 1584/1587 [1:25:55<00:07,  2.58s/it]
100%|█████████▉| 1585/1587 [1:25:57<00:05,  2.64s/it]
100%|█████████▉| 1586/1587 [1:26:00<00:02,  2.72s/it]
100%|██████████| 1587/1587 [1:26:02<00:00,  2.29s/it]
                                                     

100%|██████████| 1587/1587 [1:26:36<00:00,  2.29s/it]
